Шаг dt Diff_x Diff_y Diff_z
388 0.3880000000000003 -0.828832479186088 -1.8913082467240374 -0.5276159918995084
389 0.3890000000000003 -0.7962920431295448 -1.8542590039748053 -0.5259284504592385
390 0.3900000000000003 -0.7672890755989467 -1.8082216634206094 -0.5276205441603379
391 0.3910000000000003 -0.7414701859101198 -1.7528399263994483 -0.530654648894156
392 0.3920000000000003 -0.7180554252693295 -1.687943613939084 -0.5330353900870304
393 0.3930000000000003 -0.6959746484939228 -1.61359947103146 -0.5328947771395625
394 0.3940000000000003 -0.6739968391130153 -1.5301620781006462 -0.5285860098506372
395 0.3950000000000003 -0.6508423061037283 -1.43832506081481 -0.5187731361209713
396 0.3960000000000003 -0.6252720617125246 -1.3391803083662899 -0.5025062738703654
397 0.3970000000000003 -0.5961519788034398 -1.2342941242483056 -0.47927889564372506
398 0.3980000000000003 -0.5624923975393386 -1.1258045454664876 -0.4490696903946369
399 0.3990000000000003 -0.5234676409609816 -1.016536372943893 -0.41237206989483655
400 0.4000000000000003 -0.478425783129802 -0.9101234207773157 -0.3702080595293258
401 0.4010000000000003 -0.4269092217112749 -0.8111231625348159 -0.3241135167195996
402 0.4020000000000003 -0.3687236896898449 -0.7251043988053919 -0.276075719677475
403 0.4030000000000003 -0.30411716899476793 -0.6586713905885911 -0.2284099743039921
404 0.4040000000000003 -0.23414956531718412 -0.6193333733078576 -0.18358125862206157
405 0.4050000000000003 -0.161309122113116 -0.6150099671019726 -0.14400291825190972
406 0.4060000000000003 -0.09027383777782716 -0.6528058335085337 -0.1118625543937212
407 0.4070000000000003 -0.028328719844729067 -0.7366952198073748 -0.08902254859442951
408 0.4080000000000003 0.015515403361025859 -0.8643854974888011 -0.0770169189646657
409 0.4090000000000003 0.03339782083717302 -1.025063009738995 -0.0771270143267041
410 0.4100000000000003 0.022357095549464967 -1.2005582603994156 -0.09047954872620348
411 0.4110000000000003 -0.014044644444116905 -1.3703351034823772 -0.11808050741514761
412 0.4120000000000003 -0.06784353917640584 -1.5169911518858639 -0.16068133939464943
413 0.4130000000000003 -0.13052614835989695 -1.6287529234973057 -0.21838135963003732
414 0.4140000000000003 -0.19559977225150504 -1.698925400152823 -0.2899385231995748
415 0.4150000000000003 -0.25897590498813794 -1.7244583087967098 -0.3719367526783868
416 0.4160000000000003 -0.31806069471831 -1.7051169002037814 -0.4582214920712501
417 0.4170000000000003 -0.3706648994882291 -1.643309397513871 -0.540171882563929
418 0.4180000000000003 -0.41436174403314885 -1.5439445936409957 -0.6081199573318326
419 0.4190000000000003 -0.446436881448979 -1.4138656161438177 -0.6535234473135586
420 0.4200000000000003 -0.464244157568485 -1.2609629757059317 -0.6709029660816088
421 0.4210000000000003 -0.4656423666121321 -1.093448515905286 -0.6587073878984069
422 0.4220000000000003 -0.4492533320210381 -0.9196829493507261 -0.6190414027699003
423 0.4230000000000003 -0.41445874528050397 -0.7485776257743401 -0.5568013714600997
424 0.4240000000000003 -0.36122021855818987 -0.5903076533405245 -0.47876417606810523
425 0.4250000000000003 -0.28993648823375806 -0.457044314941908 -0.39279755365977637
426 0.4260000000000003 -0.20170789609279516 -0.3635100792485264 -0.30707901886393185
427 0.4270000000000003 -0.09958856995392718 -0.3270309142594858 -0.22924327149688542
428 0.4280000000000003 0.00860706833854108 -0.3659356390764993 -0.1655998744552729
429 0.4290000000000003 0.10668548477849904 -0.49368469876031684 -0.12069417728403067
430 0.4300000000000003 0.1703126690994381 -0.7069231291017634 -0.09736921686601513
431 0.4310000000000003 0.17804412093506095 -0.9747991159865063 -0.09721743512838119
432 0.4320000000000003 0.12791719633349596 -1.246675963689596 -0.1210920606050237
433 0.4330000000000003 0.038977023872297956 -1.477409983864684 -0.16929032219667342
434 0.4340000000000003 -0.06475901442188992 -1.6432100568490418 -0.24110397978730788
435 0.4350000000000003 -0.16716436067214202 -1.7378702194664557 -0.3336565813685668
436 0.4360000000000003 -0.26102063626052296 -1.7636198746174157 -0.4404200883846243
437 0.4370000000000003 -0.3437366263144541 -1.7263719112602545 -0.5504529532974753
438 0.4380000000000003 -0.4136721081040009 -1.6346606093441758 -0.6495919673921062
439 0.4390000000000003 -0.4685971566746998 -1.4991740338912578 -0.7237808728080745
440 0.4400000000000003 -0.505789872138483 -1.3315637448751156 -0.7629240881208195
441 0.4410000000000003 -0.5227916678043829 -1.1430658482483607 -0.7630633729976285
442 0.4420000000000003 -0.518018417602933 -0.9439228638169017 -0.7261179890504341
443 0.4430000000000003 -0.4908896268444869 -0.7439141750219139 -0.6582093287334458
444 0.4440000000000003 -0.44153784724711787 -0.5535634347264157 -0.5679526984521528
